total_cards,created_at,release_channel,user_id,stars,active_modifiers,passed,time_seconds,game_version,session_id,cards_failed,level_number,end_reason,player_id,mode,stage_name,cards_failed_count,rounds,id,session_doc_id,site_host
2,2026-03-03T21:46:59.243000+00:00,custom,laduhza9OwPwalkPKpxhRLGFgS53,0,[],False,0.56,2026.03.0,0fdbd822-aec3-4dba-a739-bb45ff58c4af,"[{'position': 1, 'hint_type': 'background_color', 'card_type': 'numbers', 'prompt_target': 'Background color', 'actual': 'p', 'expected': 'Orange'}, {'position': 2, 'hint_type': 'background_color', 'card_type': 'numbers', 'prompt_target': 'Background color', 'actual': 'p', 'expected': 'Blue'}]",16,level_end,1baa6b31-4819-4fe1-91a7-3bf8e145de7f,stages,,2,"[{'passed': False, 'mode': 'stages', 'time_spent': 0.56, 'round_number': 1, 'level_number': 16}]",FDQKO43sNcHAV62d48kK,0MvsgLkbyitVn3F5nO60,serve.gamejolt.net
2,2026-03-03T21:43:33.819000+00:00,custom,laduhza9OwPwalkPKpxhRLGFgS53,0,[],False,1.8,2026.03.0,0fdbd822-aec3-4dba-a739-bb45ff58c4af,"[{'position': 1, 'hint_type': '*_3', 'card_type': 'numbers', 'prompt_target': '* 3', 'actual': 'blank', 'expected': '12'}, {'position': 2, 'hint_type': '+_2', 'card_type': 'numbers', 'prompt_target': '+ 2', 'actual': 'blank', 'expected': '8'}]",13,level_end,1baa6b31-4819-4fe1-91a7-3bf8e145de7f,stages,,2,"[{'passed': False, 'mode': 'stages', 'time_spent': 1.85, 'round_number': 1, 'level_number': 13}]",FT6p9MU9jCYC1pZbkbdp,0MvsgLkbyitVn3F5nO60,serve.gamejolt.net
1,2026-03-03T21:48:36.492000+00:00,custom,laduhza9OwPwalkPKpxhRLGFgS53,0,[],False,0.91,2026.03.0,0fdbd822-aec3-4dba-a739-bb45ff58c4af,"[{'position': 1, 'hint_type': 'shape', 'card_type': 'shapes', 'prompt_target': 'Shape', 'actual': 'b', 'expected': 'Square'}]",17,level_end,1baa6b31-4819-4fe1-91a7-3bf8e145de7f,stages,,1,"[{'passed': False, 'mode': 'stages', 'time_spent': 0.95, 'round_number': 1, 'level_number': 17}]",G5nM584oswhNd3MVE4Z9,0MvsgLkbyitVn3F5nO60,serve.gamejolt.net
2,2026-03-03T21:30:32.493000+00:00,custom,laduhza9OwPwalkPKpxhRLGFgS53,0,[],False,1.05,2026.03.0,0fdbd822-aec3-4dba-a739-bb45ff58c4af,"[{'position': 2, 'hint_type': 'number', 'card_type': 'numbers', 'prompt_target': 'Number', 'actual': '98', 'expected': '9'}]",2,level_end,1baa6b31-4819-4fe1-91a7-3bf8e145de7f,stages,,1,"[{'passed': False, 'mode': 'stages', 'time_spent': 1.06, 'round_number': 1, 'level_number': 2}]",GESxLm6Bx7eBuxR2ZdaV,0MvsgLkbyitVn3F5nO60,serve.gamejolt.net
2,2026-03-03T21:47:12.413000+00:00,custom,laduhza9OwPwalkPKpxhRLGFgS53,0,[],False,0.55,2026.03.0,0fdbd822-aec3-4dba-a739-bb45ff58c4af,"[{'position': 2, 'hint_type': 'background_color', 'card_type': 'numbers', 'prompt_target': 'Background color', 'actual': 'p', 'expected': 'Brown'}]",16,level_end,1baa6b31-4819-4fe1-91a7-3bf8e145de7f,stages,,1,"[{'passed': False, 'mode': 'stages', 'time_spent': 0.59, 'round_number': 1, 'level_number': 16}]",GrNOurmypUGL674q360M,0MvsgLkbyitVn3F5nO60,serve.gamejolt.net
2,2026-03-03T21:30:40.730000+00:00,custom,laduhza9OwPwalkPKpxhRLGFgS53,3,[],True,3.54,2026.03.0,0fdbd822-aec3-4dba-a739-bb45ff58c4af,[],2,level_end,1baa6b31-4819-4fe1-91a7-3bf8e145de7f,stages,Stage 2,0,"[{'passed': True, 'mode': 'stages', 'time_spent': 2.09, 'round_number': 1, 'level_number': 2}, {'passed': True, 'mode': 'stages', 'time_spent': 2.19, 'round_number': 2, 'level_number': 2}]",Grka1n53eP7Zv1IDSHZD,0MvsgLkbyitVn3F5nO60,serve.gamejolt.net
2,2026-03-03T21:44:06.977000+00:00,custom,laduhza9OwPwalkPKpxhRLGFgS53,0,[],False,1.76,2026.03.0,0fdbd822-aec3-4dba-a739-bb45ff58c4af,"[{'position': 1, 'hint_type': '*_3', 'card_type': 'numbers', 'prompt_target': '* 3', 'actual': 'p', 'expected': '6'}, {'position': 2, 'hint_type': 'text', 'card_type': 'colors', 'prompt_target': 'Text', 'actual': 'blank', 'expected': 'Pink'}]",14,level_end,1baa6b31-4819-4fe1-91a7-3bf8e145de7f,stages,,2,"[{'passed': False, 'mode': 'stages', 'time_spent': 1.79, 'round_number': 1, 'level_number': 14}]",H1XHhOQeHKg9752UxzEw,0MvsgLkbyitVn3F5nO60,serve.gamejolt.net
2,2026-03-03T21:30:29.803000+00:00,custom,laduhza9OwPwalkPKpxhRLGFgS53,0,[],False,1.06,2026.03.0,0fdbd822-aec3-4dba-a739-bb45ff58c4af,"[{'position': 1, 'hint_type': 'number', 'card_type': 'numbers', 'prompt_target': 'Number', 'actual': '7', 'expected': '8'}]",2,level_end,1baa6b31-4819-4fe1-91a7-3bf8e145de7f,stages,,1,"[{'passed': False, 'mode': 'stages', 'time_spent': 1.1, 'round_number': 1, 'level_number': 2}]",HfWlHVABjJIbvLjVrNet,0MvsgLkbyitVn3F5nO60,serve.gamejolt.net
1,2026-03-03T21:48:57.938000+00:00,custom,laduhza9OwPwalkPKpxhRLGFgS53,0,[],False,2.08,2026.03.0,0fdbd822-aec3-4dba-a739-bb45ff58c4af,"[{'position': 1, 'hint_type': 'background_color', 'card_type': 'numbers', 'prompt_target': 'Background color', 'actual': '76', 'expected': 'Brown'}]",17,level_end,1baa6b31-4819-4fe1-91a7-3bf8e145de7f,stages,,1,"[{'passed': True, 'mode': 'stages', 'time_spent': 1.73, 'round_number': 1, 'level_number': 17}, {'passed': False, 'mode': 'stages', 'time_spent': 1.26, 'round_number': 2, 'level_number': 17}]",HpP86ib471XzsX9UiNmH,0MvsgLkbyitVn3F5nO60,serve.gamejolt.net
2,2026-03-03T21:47:18.476000+00:00,custom,laduhza9OwPwalkPKpxhRLGFgS53,0,[],False,1.15,2026.03.0,0fdbd822-aec3-4dba-a739-bb45ff58c4af,"[{'position': 1, 'hint_type': 'background_color', 'card_type': 'numbers', 'prompt_target': 'Background color', 'actual': '\\', 'expected': 'Blue'}, {'position': 2, 'hint_type': 'background_color', 'card_type': 'numbers', 'prompt_target': 'Background color', 'actual': 'blank', 'expected': 'Green'}]",16,level_end,1baa6b31-4819-4fe1-91a7-3bf8e145de7f,stages,,2,"[{'passed': False, 'mode': 'stages', 'time_spent': 1.18, 'round_number': 1, 'level_number': 16}]",IFBGZnVoJbCXeHfFRRFT,0MvsgLkbyitVn3F5nO60,serve.gamejolt.net
3,2026-03-03T21:35:50.326000+00:00,custom,laduhza9OwPwalkPKpxhRLGFgS53,0,[],False,4.6,2026.03.0,0fdbd822-aec3-4dba-a739-bb45ff58c4af,"[{'position': 2, 'hint_type': 'letter', 'card_type': 'letters', 'prompt_target': 'Letter', 'actual': '0', 'expected': 'O'}]",10,level_end,1baa6b31-4819-4fe1-91a7-3bf8e145de7f,stages,,1,"[{'passed': False, 'mode': 'stages', 'time_spent': 4.61, 'round_number': 1, 'level_number': 10}]",IKsREVMwka9Tq0IFzDGr,0MvsgLkbyitVn3F5nO60,serve.gamejolt.net
1,2026-03-03T21:48:09.912000+00:00,custom,laduhza9OwPwalkPKpxhRLGFgS53,0,[],False,1.05,2026.03.0,0fdbd822-aec3-4dba-a739-bb45ff58c4af,"[{'position': 1, 'hint_type': 'background_color', 'card_type': 'numbers', 'prompt_target': 'Background color', 'actual': '4', 'expected': 'Red'}]",17,level_end,1baa6b31-4819-4fe1-91a7-3bf8e145de7f,stages,,1,"[{'passed': False, 'mode': 'stages', 'time_spent': 1.05, 'round_number': 1, 'level_number': 17}]",IadDZwhP8m4X3T1hAaJ8,0MvsgLkbyitVn3F5nO60,serve.gamejolt.net
2,2026-03-03T21:40:21.708000+00:00,custom,laduhza9OwPwalkPKpxhRLGFgS53,0,[],False,10.25,2026.03.0,0fdbd822-aec3-4dba-a739-bb45ff58c4af,"[{'position': 1, 'hint_type': '-_3', 'card_type': 'numbers', 'prompt_target': '- 3', 'actual': '3', 'expected': '2'}]",13,level_end,1baa6b31-4819-4fe1-91a7-3bf8e145de7f,stages,,1,"[{'passed': True, 'mode': 'stages', 'time_spent': 4.73, 'round_number': 1, 'level_number': 13}, {'passed': True, 'mode': 'stages', 'time_spent': 4.56, 'round_number': 2, 'level_number': 13}, {'passed': False, 'mode': 'stages', 'time_spent': 2.79, 'round_number': 3, 'level_number': 13}]",IvBMrxVMMDFlJMq3lTUJ,0MvsgLkbyitVn3F5nO60,serve.gamejolt.net
2,2026-03-03T21:40:28.007000+00:00,custom,laduhza9OwPwalkPKpxhRLGFgS53,0,[],False,3.8,2026.03.0,0fdbd822-aec3-4dba-a739-bb45ff58c4af,"[{'position': 2, 'hint_type': '*_3', 'card_type': 'numbers', 'prompt_target': '* 3', 'actual': 'blank', 'expected': '18'}]",13,level_end,1baa6b31-4819-4fe1-91a7-3bf8e145de7f,stages,,1,"[{'passed': False, 'mode': 'stages', 'time_spent': 3.83, 'round_number': 1, 'level_number': 13}]",Iw6MGtAjz2uucr1uVKwA,0MvsgLkbyitVn3F5nO60,serve.gamejolt.net
1,2026-03-03T21:45:08.561000+00:00,custom,laduhza9OwPwalkPKpxhRLGFgS53,0,[],False,1.12,2026.03.0,0fdbd822-aec3-4dba-a739-bb45ff58c4af,"[{'position': 1, 'hint_type': 'letter', 'card_type': 'letters', 'prompt_target': 'Letter', 'actual': 'blank', 'expected': 'D'}]",15,level_end,1baa6b31-4819-4fe1-91a7-3bf8e145de7f,stages,,1,"[{'passed': True, 'mode': 'stages', 'time_spent': 1.42, 'round_number': 1, 'level_number': 15}, {'passed': False, 'mode': 'stages', 'time_spent': 0.64, 'round_number': 2, 'level_number': 15}]",KmHmiZ61GrlUbD6vIxVQ,0MvsgLkbyitVn3F5nO60,serve.gamejolt.net
2,2026-03-03T21:47:44.792000+00:00,custom,laduhza9OwPwalkPKpxhRLGFgS53,0,[],False,3.82,2026.03.0,0fdbd822-aec3-4dba-a739-bb45ff58c4af,"[{'position': 2, 'hint_type': 'background_color', 'card_type': 'numbers', 'prompt_target': 'Background color', 'actual': 'oi', 'expected': 'Orange'}]",16,level_end,1baa6b31-4819-4fe1-91a7-3bf8e145de7f,stages,,1,"[{'passed': True, 'mode': 'stages', 'time_spent': 2.59, 'round_number': 1, 'level_number': 16}, {'passed': True, 'mode': 'stages', 'time_spent': 1.83, 'round_number': 2, 'level_number': 16}, {'passed': False, 'mode': 'stages', 'time_spent': 1.25, 'round_number': 3, 'level_number': 16}]",KpEzxN6slJPA3cQd6r5u,0MvsgLkbyitVn3F5nO60,serve.gamejolt.net
3,2026-03-03T21:37:11.095000+00:00,custom,laduhza9OwPwalkPKpxhRLGFgS53,0,[],False,2.25,2026.03.0,0fdbd822-aec3-4dba-a739-bb45ff58c4af,"[{'position': 1, 'hint_type': 'shape', 'card_type': 'shapes', 'prompt_target': 'Shape', 'actual': 'blank', 'expected': 'Triangle'}, {'position': 2, 'hint_type': 'text', 'card_type': 'colors', 'prompt_target': 'Text', 'actual': 'blank', 'expected': 'White'}, {'position': 3, 'hint_type': 'shape', 'card_type': 'shapes', 'prompt_target': 'Shape', 'actual': 'blank', 'expected': 'Square'}]",10,level_end,1baa6b31-4819-4fe1-91a7-3bf8e145de7f,stages,,3,"[{'passed': False, 'mode': 'stages', 'time_spent': 2.26, 'round_number': 1, 'level_number': 10}]",LDCmFgzYtPgFVj6GfshH,0MvsgLkbyitVn3F5nO60,serve.gamejolt.net
2,2026-03-03T21:43:46.977000+00:00,custom,laduhza9OwPwalkPKpxhRLGFgS53,0,[],False,4.6,2026.03.0,0fdbd822-aec3-4dba-a739-bb45ff58c4af,"[{'position': 2, 'hint_type': '+_2', 'card_type': 'numbers', 'prompt_target': '+ 2', 'actual': '1', 'expected': '11'}]",13,level_end,1baa6b31-4819-4fe1-91a7-3bf8e145de7f,stages,,1,"[{'passed': True, 'mode': 'stages', 'time_spent': 3.3, 'round_number': 1, 'level_number': 13}, {'passed': False, 'mode': 'stages', 'time_spent': 2.24, 'round_number': 2, 'level_number': 13}]",LbCb9YyiVRFJoz839qBH,0MvsgLkbyitVn3F5nO60,serve.gamejolt.net
2,2026-03-03T21:43:26.613000+00:00,custom,laduhza9OwPwalkPKpxhRLGFgS53,2,"[""mathOps"", ""mathChance""]",True,6.71,2026.03.0,0fdbd822-aec3-4dba-a739-bb45ff58c4af,[],13,level_end,1baa6b31-4819-4fe1-91a7-3bf8e145de7f,stages,Stage 13,0,"[{'passed': True, 'mode': 'stages', 'time_spent': 2.63, 'round_number': 1, 'level_number': 13}, {'passed': True, 'mode': 'stages', 'time_spent': 3.37, 'round_number': 2, 'level_number': 13}]",LwAZxN9aQDpPm9agCQ7X,0MvsgLkbyitVn3F5nO60,serve.gamejolt.net
2,2026-03-03T21:35:23.432000+00:00,custom,laduhza9OwPwalkPKpxhRLGFgS53,2,[],True,4.1,2026.03.0,0fdbd822-aec3-4dba-a739-bb45ff58c4af,[],9,level_end,1baa6b31-4819-4fe1-91a7-3bf8e145de7f,stages,Stage 9,0,"[{'passed': True, 'mode': 'stages', 'time_spent': 2.15, 'round_number': 1, 'level_number': 9}, {'passed': True, 'mode': 'stages', 'time_spent': 2.24, 'round_number': 2, 'level_number': 9}]",LyQlRLrVoIZ3qAYmZQTs,0MvsgLkbyitVn3F5nO60,serve.gamejolt.net
2,2026-03-03T21:47:23.295000+00:00,custom,laduhza9OwPwalkPKpxhRLGFgS53,0,[],False,3.08,2026.03.0,0fdbd822-aec3-4dba-a739-bb45ff58c4af,"[{'position': 2, 'hint_type': 'background_color', 'card_type': 'numbers', 'prompt_target': 'Background color', 'actual': 'rt', 'expected': 'Red'}]",16,level_end,1baa6b31-4819-4fe1-91a7-3bf8e145de7f,stages,,1,"[{'passed': True, 'mode': 'stages', 'time_spent': 2.67, 'round_number': 1, 'level_number': 16}, {'passed': False, 'mode': 'stages', 'time_spent': 1.34, 'round_number': 2, 'level_number': 16}]",LzEa0bKd75krKjToZqUT,0MvsgLkbyitVn3F5nO60,serve.gamejolt.net
3,2026-03-03T21:37:57.780000+00:00,custom,laduhza9OwPwalkPKpxhRLGFgS53,0,[],False,2.6,2026.03.0,0fdbd822-aec3-4dba-a739-bb45ff58c4af,"[{'position': 1, 'hint_type': 'letter', 'card_type': 'letters', 'prompt_target': 'Letter', 'actual': 'ul', 'expected': 'U'}, {'position': 3, 'hint_type': 'direction', 'card_type': 'directions', 'prompt_target': 'Direction', 'actual': 'blank', 'expected': 'Left'}]",10,level_end,1baa6b31-4819-4fe1-91a7-3bf8e145de7f,stages,,2,"[{'passed': False, 'mode': 'stages', 'time_spent': 2.62, 'round_number': 1, 'level_number': 10}]",M79MolibREfQPOBWqKjd,0MvsgLkbyitVn3F5nO60,serve.gamejolt.net
2,2026-03-03T21:47:16.223000+00:00,custom,laduhza9OwPwalkPKpxhRLGFgS53,0,[],False,1.12,2026.03.0,0fdbd822-aec3-4dba-a739-bb45ff58c4af,"[{'position': 1, 'hint_type': 'background_color', 'card_type': 'numbers', 'prompt_target': 'Background color', 'actual': 'p', 'expected': 'Orange'}]",16,level_end,1baa6b31-4819-4fe1-91a7-3bf8e145de7f,stages,,1,"[{'passed': True, 'mode': 'stages', 'time_spent': 1.51, 'round_number': 1, 'level_number': 16}, {'passed': False, 'mode': 'stages', 'time_spent': 0.52, 'round_number': 2, 'level_number': 16}]",MAoULw9qEsnN5zpoZC73,0MvsgLkbyitVn3F5nO60,serve.gamejolt.net
2,2026-03-03T21:46:58.490000+00:00,custom,laduhza9OwPwalkPKpxhRLGFgS53,0,[],False,0.55,2026.03.0,0fdbd822-aec3-4dba-a739-bb45ff58c4af,"[{'position': 1, 'hint_type': 'background_color', 'card_type': 'numbers', 'prompt_target': 'Background color', 'actual': 'p', 'expected': 'Orange'}]",16,level_end,1baa6b31-4819-4fe1-91a7-3bf8e145de7f,stages,,1,"[{'passed': False, 'mode': 'stages', 'time_spent': 0.57, 'round_number': 1, 'level_number': 16}]",NqUI3mpx4ZJApGNjEjua,0MvsgLkbyitVn3F5nO60,serve.gamejolt.net
1,2026-03-03T21:45:24.061000+00:00,custom,laduhza9OwPwalkPKpxhRLGFgS53,0,[],False,0.85,2026.03.0,0fdbd822-aec3-4dba-a739-bb45ff58c4af,"[{'position': 1, 'hint_type': 'shape', 'card_type': 'shapes', 'prompt_target': 'Shape', 'actual': 's', 'expected': 'Circle'}]",15,level_end,1baa6b31-4819-4fe1-91a7-3bf8e145de7f,stages,,1,"[{'passed': False, 'mode': 'stages', 'time_spent': 0.86, 'round_number': 1, 'level_number': 15}]",O2RN4rB9su4I4YQD3QEI,0MvsgLkbyitVn3F5nO60,serve.gamejolt.net
1,2026-03-03T21:49:06.757000+00:00,custom,laduhza9OwPwalkPKpxhRLGFgS53,4,"[""backgroundColor"", ""backgroundColorChance"", ""backgroundPromptChance""]",True,2.55,2026.03.0,0fdbd822-aec3-4dba-a739-bb45ff58c4af,[],17,level_end,1baa6b31-4819-4fe1-91a7-3bf8e145de7f,stages,Stage 17,0,"[{'passed': True, 'mode': 'stages', 'time_spent': 1.97, 'round_number': 1, 'level_number': 17}, {'passed': True, 'mode': 'stages', 'time_spent': 1.63, 'round_number': 2, 'level_number': 17}]",O8CdaBITV9OuwpYItI2A,0MvsgLkbyitVn3F5nO60,serve.gamejolt.net
1,2026-03-03T21:38:59.411000+00:00,custom,laduhza9OwPwalkPKpxhRLGFgS53,0,[],False,2.91,2026.03.0,0fdbd822-aec3-4dba-a739-bb45ff58c4af,"[{'position': 1, 'hint_type': '+_1', 'card_type': 'numbers', 'prompt_target': '+ 1', 'actual': '8', 'expected': '9'}]",12,level_end,1baa6b31-4819-4fe1-91a7-3bf8e145de7f,stages,,1,"[{'passed': True, 'mode': 'stages', 'time_spent': 2.66, 'round_number': 1, 'level_number': 12}, {'passed': False, 'mode': 'stages', 'time_spent': 1.19, 'round_number': 2, 'level_number': 12}]",OeV6Nh7twvcewSrNQCbG,0MvsgLkbyitVn3F5nO60,serve.gamejolt.net
2,2026-03-03T21:41:33.846000+00:00,custom,laduhza9OwPwalkPKpxhRLGFgS53,0,[],False,4.88,2026.03.0,0fdbd822-aec3-4dba-a739-bb45ff58c4af,"[{'position': 2, 'hint_type': 'number', 'card_type': 'numbers', 'prompt_target': 'Number', 'actual': '1', 'expected': '3'}]",13,level_end,1baa6b31-4819-4fe1-91a7-3bf8e145de7f,stages,,1,"[{'passed': True, 'mode': 'stages', 'time_spent': 3.93, 'round_number': 1, 'level_number': 13}, {'passed': False, 'mode': 'stages', 'time_spent': 1.89, 'round_number': 2, 'level_number': 13}]",Oguwa7YEEUBmrQHC8q9p,0MvsgLkbyitVn3F5nO60,serve.gamejolt.net
2,2026-03-03T21:46:52.111000+00:00,custom,laduhza9OwPwalkPKpxhRLGFgS53,0,[],False,0.5,2026.03.0,0fdbd822-aec3-4dba-a739-bb45ff58c4af,"[{'position': 1, 'hint_type': 'background_color', 'card_type': 'numbers', 'prompt_target': 'Background color', 'actual': 'p', 'expected': 'Red'}]",16,level_end,1baa6b31-4819-4fe1-91a7-3bf8e145de7f,stages,,1,"[{'passed': False, 'mode': 'stages', 'time_spent': 0.54, 'round_number': 1, 'level_number': 16}]",OoFUBZBQ6ZEieu2jWliV,0MvsgLkbyitVn3F5nO60,serve.gamejolt.net
2,2026-03-03T21:42:27.722000+00:00,custom,laduhza9OwPwalkPKpxhRLGFgS53,2,"[""mathOps"", ""mathChance""]",True,7.51,2026.03.0,0fdbd822-aec3-4dba-a739-bb45ff58c4af,[],13,level_end,1baa6b31-4819-4fe1-91a7-3bf8e145de7f,stages,Stage 13,0,"[{'passed': True, 'mode': 'stages', 'time_spent': 3.89, 'round_number': 1, 'level_number': 13}, {'passed': True, 'mode': 'stages', 'time_spent': 2.72, 'round_number': 2, 'level_number': 13}]",PhxivyKkE3ZOL27NuC5g,0MvsgLkbyitVn3F5nO60,serve.gamejolt.net
2,2026-03-03T21:46:57.008000+00:00,custom,laduhza9OwPwalkPKpxhRLGFgS53,0,[],False,0.5,2026.03.0,0fdbd822-aec3-4dba-a739-bb45ff58c4af,"[{'position': 2, 'hint_type': 'background_color', 'card_type': 'numbers', 'prompt_target': 'Background color', 'actual': 'p', 'expected': 'Blue'}]",16,level_end,1baa6b31-4819-4fe1-91a7-3bf8e145de7f,stages,,1,"[{'passed': False, 'mode': 'stages', 'time_spent': 0.53, 'round_number': 1, 'level_number': 16}]",QgGqG37wEjTm8L6JqScJ,0MvsgLkbyitVn3F5nO60,serve.gamejolt.net
1,2026-03-03T21:46:23.221000+00:00,custom,laduhza9OwPwalkPKpxhRLGFgS53,4,[],True,1.93,2026.03.0,0fdbd822-aec3-4dba-a739-bb45ff58c4af,[],15,level_end,1baa6b31-4819-4fe1-91a7-3bf8e145de7f,stages,Stage 15,0,"[{'passed': True, 'mode': 'stages', 'time_spent': 1.58, 'round_number': 1, 'level_number': 15}, {'passed': True, 'mode': 'stages', 'time_spent': 1.55, 'round_number': 2, 'level_number': 15}]",RFDa5Iiw40Fjw0lHqUzB,0MvsgLkbyitVn3F5nO60,serve.gamejolt.net
2,2026-03-03T21:43:08.730000+00:00,custom,laduhza9OwPwalkPKpxhRLGFgS53,0,[],False,7.9,2026.03.0,0fdbd822-aec3-4dba-a739-bb45ff58c4af,"[{'position': 1, 'hint_type': '+_2', 'card_type': 'numbers', 'prompt_target': '+ 2', 'actual': '3', 'expected': '4'}]",13,level_end,1baa6b31-4819-4fe1-91a7-3bf8e145de7f,stages,,1,"[{'passed': True, 'mode': 'stages', 'time_spent': 3.71, 'round_number': 1, 'level_number': 13}, {'passed': True, 'mode': 'stages', 'time_spent': 3.89, 'round_number': 2, 'level_number': 13}, {'passed': False, 'mode': 'stages', 'time_spent': 2.15, 'round_number': 3, 'level_number': 13}]",RKtBI6kPXNZD6hxWhL1T,0MvsgLkbyitVn3F5nO60,serve.gamejolt.net
1,2026-03-03T21:29:41.887000+00:00,custom,laduhza9OwPwalkPKpxhRLGFgS53,0,[],False,1.28,2026.03.0,0fdbd822-aec3-4dba-a739-bb45ff58c4af,"[{'position': 1, 'hint_type': 'number', 'card_type': 'numbers', 'prompt_target': 'Number', 'actual': '8', 'expected': '9'}]",1,level_end,1baa6b31-4819-4fe1-91a7-3bf8e145de7f,stages,,1,"[{'passed': True, 'mode': 'stages', 'time_spent': 1.53, 'round_number': 1, 'level_number': 1}, {'passed': False, 'mode': 'stages', 'time_spent': 0.67, 'round_number': 2, 'level_number': 1}]",RnXiNSn5Pyuh0mDIiHIS,0MvsgLkbyitVn3F5nO60,serve.gamejolt.net
3,2026-03-03T21:37:08.049000+00:00,custom,laduhza9OwPwalkPKpxhRLGFgS53,0,[],False,1.91,2026.03.0,0fdbd822-aec3-4dba-a739-bb45ff58c4af,"[{'position': 1, 'hint_type': 'text', 'card_type': 'colors', 'prompt_target': 'Text', 'actual': 'op', 'expected': 'Pink'}]",10,level_end,1baa6b31-4819-4fe1-91a7-3bf8e145de7f,stages,,1,"[{'passed': False, 'mode': 'stages', 'time_spent': 1.95, 'round_number': 1, 'level_number': 10}]",S2x4ovXRQ8zNFrUI05OT,0MvsgLkbyitVn3F5nO60,serve.gamejolt.net
1,2026-03-03T21:33:16.093000+00:00,custom,laduhza9OwPwalkPKpxhRLGFgS53,0,[],False,2.62,2026.03.0,0fdbd822-aec3-4dba-a739-bb45ff58c4af,"[{'position': 1, 'hint_type': 'text', 'card_type': 'colors', 'prompt_target': 'Text', 'actual': 'n', 'expected': 'Brown'}]",7,level_end,1baa6b31-4819-4fe1-91a7-3bf8e145de7f,stages,,1,"[{'passed': True, 'mode': 'stages', 'time_spent': 2.02, 'round_number': 1, 'level_number': 7}, {'passed': True, 'mode': 'stages', 'time_spent': 1.6, 'round_number': 2, 'level_number': 7}, {'passed': False, 'mode': 'stages', 'time_spent': 0.84, 'round_number': 3, 'level_number': 7}]",S6gVGrqecLgagILfYiPa,0MvsgLkbyitVn3F5nO60,serve.gamejolt.net
3,2026-03-03T21:36:10.437000+00:00,custom,laduhza9OwPwalkPKpxhRLGFgS53,0,[],False,10.16,2026.03.0,0fdbd822-aec3-4dba-a739-bb45ff58c4af,"[{'position': 1, 'hint_type': 'number', 'card_type': 'numbers', 'prompt_target': 'Number', 'actual': 'blank', 'expected': '5'}, {'position': 2, 'hint_type': 'text', 'card_type': 'colors', 'prompt_target': 'Text', 'actual': 'blank', 'expected': 'Purple'}, {'position': 3, 'hint_type': 'text', 'card_type': 'colors', 'prompt_target': 'Text', 'actual': 'blank', 'expected': 'Yellow'}]",10,level_end,1baa6b31-4819-4fe1-91a7-3bf8e145de7f,stages,,3,"[{'passed': False, 'mode': 'stages', 'time_spent': 10.18, 'round_number': 1, 'level_number': 10}]",Shq33soR3gxgzNujuSMj,0MvsgLkbyitVn3F5nO60,serve.gamejolt.net
2,2026-03-03T21:47:06.156000+00:00,custom,laduhza9OwPwalkPKpxhRLGFgS53,0,[],False,0.56,2026.03.0,0fdbd822-aec3-4dba-a739-bb45ff58c4af,"[{'position': 1, 'hint_type': 'background_color', 'card_type': 'numbers', 'prompt_target': 'Background color', 'actual': 'p', 'expected': 'Brown'}, {'position': 2, 'hint_type': 'background_color', 'card_type': 'numbers', 'prompt_target': 'Background color', 'actual': 'p', 'expected': 'Blue'}]",16,level_end,1baa6b31-4819-4fe1-91a7-3bf8e145de7f,stages,,2,"[{'passed': False, 'mode': 'stages', 'time_spent': 0.6, 'round_number': 1, 'level_number': 16}]",TJs8wdsfmNyIQsST0YFK,0MvsgLkbyitVn3F5nO60,serve.gamejolt.net
3,2026-03-03T21:36:56.220000+00:00,custom,laduhza9OwPwalkPKpxhRLGFgS53,3,[],True,4.19,2026.03.0,0fdbd822-aec3-4dba-a739-bb45ff58c4af,[],10,level_end,1baa6b31-4819-4fe1-91a7-3bf8e145de7f,stages,Stage 10,0,"[{'passed': True, 'mode': 'stages', 'time_spent': 2.78, 'round_number': 1, 'level_number': 10}]",TK3Xhdo2QteVurW3w0Wg,0MvsgLkbyitVn3F5nO60,serve.gamejolt.net
3,2026-03-03T21:38:12.304000+00:00,custom,laduhza9OwPwalkPKpxhRLGFgS53,0,[],False,1.61,2026.03.0,0fdbd822-aec3-4dba-a739-bb45ff58c4af,"[{'position': 3, 'hint_type': 'shape', 'card_type': 'shapes', 'prompt_target': 'Shape', 'actual': 's', 'expected': 'Triangle'}]",10,level_end,1baa6b31-4819-4fe1-91a7-3bf8e145de7f,stages,,1,"[{'passed': False, 'mode': 'stages', 'time_spent': 1.63, 'round_number': 1, 'level_number': 10}]",TPq0uYSEPqTUh0GJvxNN,0MvsgLkbyitVn3F5nO60,serve.gamejolt.net
1,2026-03-03T21:45:28.409000+00:00,custom,laduhza9OwPwalkPKpxhRLGFgS53,0,[],False,1.31,2026.03.0,0fdbd822-aec3-4dba-a739-bb45ff58c4af,"[{'position': 1, 'hint_type': 'shape', 'card_type': 'shapes', 'prompt_target': 'Shape', 'actual': 's', 'expected': 'Circle'}]",15,level_end,1baa6b31-4819-4fe1-91a7-3bf8e145de7f,stages,,1,"[{'passed': True, 'mode': 'stages', 'time_spent': 1.56, 'round_number': 1, 'level_number': 15}, {'passed': False, 'mode': 'stages', 'time_spent': 0.66, 'round_number': 2, 'level_number': 15}]",U86Ga0MWlgWWWYPizkqR,0MvsgLkbyitVn3F5nO60,serve.gamejolt.net
