total_cards,created_at,release_channel,user_id,stars,active_modifiers,passed,time_seconds,game_version,session_id,cards_failed,level_number,end_reason,player_id,mode,stage_name,cards_failed_count,rounds,id,session_doc_id
1,2026-02-23T03:09:52.917000+00:00,github-pages,dzJ97Kt558Nbg9XzkOkSnPdnBj82,0,[],False,1.75,2026.02.21,4a3401e8-e37a-425a-902e-4447e11e340c,"[{""position"": 1, ""hint_type"": ""text"", ""card_type"": ""colors"", ""prompt_target"": ""Text"", ""actual"": ""[p"", ""expected"": ""Purple""}]",22,level_end,21f368e9-852a-47d9-9df1-bf1ee65d6992,stages,,1,"[{""passed"": true, ""mode"": ""stages"", ""time_spent"": 0.55, ""round_number"": 1, ""level_number"": 22}, {""passed"": true, ""mode"": ""stages"", ""time_spent"": 0.54, ""round_number"": 2, ""level_number"": 22}, {""passed"": false, ""mode"": ""stages"", ""time_spent"": 0.72, ""round_number"": 3, ""level_number"": 22}]",SvT3WVGfBcOBWlMtSrWD,SjtL09d8tgp77K53KC8z
1,2026-02-23T01:57:43.407000+00:00,github-pages,dzJ97Kt558Nbg9XzkOkSnPdnBj82,0,[],False,2.89,2026.02.21,4a3401e8-e37a-425a-902e-4447e11e340c,"[{""position"": 1, ""hint_type"": ""number"", ""card_type"": ""numbers"", ""prompt_target"": ""Number"", ""actual"": ""23"", ""expected"": ""2""}]",1,level_end,21f368e9-852a-47d9-9df1-bf1ee65d6992,stages,,1,"[{""passed"": true, ""mode"": ""stages"", ""time_spent"": 2.11, ""round_number"": 1, ""level_number"": 1}, {""passed"": true, ""mode"": ""stages"", ""time_spent"": 1.84, ""round_number"": 2, ""level_number"": 1}, {""passed"": false, ""mode"": ""stages"", ""time_spent"": 0.8, ""round_number"": 3, ""level_number"": 1}]",SwNkkLuiVYsolLGk2tDW,SjtL09d8tgp77K53KC8z
2,2026-02-23T02:58:50.595000+00:00,github-pages,dzJ97Kt558Nbg9XzkOkSnPdnBj82,0,[],False,1.4,2026.02.21,4a3401e8-e37a-425a-902e-4447e11e340c,"[{""position"": 2, ""hint_type"": ""letter"", ""card_type"": ""letters"", ""prompt_target"": ""Letter"", ""actual"": ""yy"", ""expected"": ""Y""}]",3,level_end,21f368e9-852a-47d9-9df1-bf1ee65d6992,stages,,1,"[{""passed"": false, ""mode"": ""stages"", ""time_spent"": 1.43, ""round_number"": 1, ""level_number"": 3}]",SyQvm0M1BLXwNSSjzfuO,SjtL09d8tgp77K53KC8z
3,2026-02-23T02:38:56.224000+00:00,github-pages,dzJ97Kt558Nbg9XzkOkSnPdnBj82,0,[],False,10.66,2026.02.21,4a3401e8-e37a-425a-902e-4447e11e340c,"[{""position"": 3, ""hint_type"": ""number"", ""card_type"": ""numbers"", ""prompt_target"": ""Number"", ""actual"": ""5"", ""expected"": ""8""}]",10,level_end,21f368e9-852a-47d9-9df1-bf1ee65d6992,stages,,1,"[{""passed"": true, ""mode"": ""stages"", ""time_spent"": 6.67, ""round_number"": 1, ""level_number"": 10}, {""passed"": false, ""mode"": ""stages"", ""time_spent"": 4.02, ""round_number"": 2, ""level_number"": 10}]",T9bpIl0Q6xO6S18yZrcK,SjtL09d8tgp77K53KC8z
2,2026-02-23T02:22:12.612000+00:00,github-pages,dzJ97Kt558Nbg9XzkOkSnPdnBj82,0,[],False,15.75,2026.02.21,4a3401e8-e37a-425a-902e-4447e11e340c,"[{""position"": 1, ""hint_type"": ""letter"", ""card_type"": ""letters"", ""prompt_target"": ""Letter"", ""actual"": ""blank"", ""expected"": ""C""}, {""position"": 2, ""hint_type"": ""letter"", ""card_type"": ""letters"", ""prompt_target"": ""Letter"", ""actual"": ""blank"", ""expected"": ""H""}]",3,level_end,21f368e9-852a-47d9-9df1-bf1ee65d6992,stages,,2,"[{""passed"": false, ""mode"": ""stages"", ""time_spent"": 15.78, ""round_number"": 1, ""level_number"": 3}]",TCwBp5K4EAXOP1dz4DAs,SjtL09d8tgp77K53KC8z
3,2026-02-23T02:39:25.636000+00:00,github-pages,dzJ97Kt558Nbg9XzkOkSnPdnBj82,0,[],False,1.4,2026.02.21,4a3401e8-e37a-425a-902e-4447e11e340c,"[{""position"": 2, ""hint_type"": ""shape"", ""card_type"": ""shapes"", ""prompt_target"": ""Shape"", ""actual"": ""blank"", ""expected"": ""Square""}, {""position"": 3, ""hint_type"": ""number"", ""card_type"": ""numbers"", ""prompt_target"": ""Number"", ""actual"": ""blank"", ""expected"": ""7""}]",10,level_end,21f368e9-852a-47d9-9df1-bf1ee65d6992,stages,,2,"[{""passed"": false, ""mode"": ""stages"", ""time_spent"": 1.4, ""round_number"": 1, ""level_number"": 10}]",TN6h1KQpCEvSuLTbojf3,SjtL09d8tgp77K53KC8z
1,2026-02-23T02:53:45.399000+00:00,github-pages,dzJ97Kt558Nbg9XzkOkSnPdnBj82,0,[],False,3.66,2026.02.21,4a3401e8-e37a-425a-902e-4447e11e340c,"[{""position"": 1, ""hint_type"": ""background_color"", ""card_type"": ""numbers"", ""prompt_target"": ""Background color"", ""actual"": ""g"", ""expected"": ""Orange""}]",17,level_end,21f368e9-852a-47d9-9df1-bf1ee65d6992,stages,,1,"[{""passed"": true, ""mode"": ""stages"", ""time_spent"": 1.97, ""round_number"": 1, ""level_number"": 17}, {""passed"": false, ""mode"": ""stages"", ""time_spent"": 1.73, ""round_number"": 2, ""level_number"": 17}]",TPqkTk8i2eufMn6Bq7gT,SjtL09d8tgp77K53KC8z
2,2026-02-23T02:45:36.232000+00:00,github-pages,dzJ97Kt558Nbg9XzkOkSnPdnBj82,0,[],False,6.96,2026.02.21,4a3401e8-e37a-425a-902e-4447e11e340c,"[{""position"": 1, ""hint_type"": ""*_2"", ""card_type"": ""numbers"", ""prompt_target"": ""* 2"", ""actual"": ""4"", ""expected"": ""8""}, {""position"": 2, ""hint_type"": ""+_2"", ""card_type"": ""numbers"", ""prompt_target"": ""+ 2"", ""actual"": ""45"", ""expected"": ""4""}]",13,level_end,21f368e9-852a-47d9-9df1-bf1ee65d6992,stages,,2,"[{""passed"": true, ""mode"": ""stages"", ""time_spent"": 1.95, ""round_number"": 1, ""level_number"": 13}, {""passed"": true, ""mode"": ""stages"", ""time_spent"": 2.01, ""round_number"": 2, ""level_number"": 13}, {""passed"": false, ""mode"": ""stages"", ""time_spent"": 3.02, ""round_number"": 3, ""level_number"": 13}]",TSInZ8JmxVBirDY7kmPY,SjtL09d8tgp77K53KC8z
1,2026-02-23T01:57:05.111000+00:00,github-pages,dzJ97Kt558Nbg9XzkOkSnPdnBj82,0,[],False,4.82,2026.02.21,4a3401e8-e37a-425a-902e-4447e11e340c,"[{""position"": 1, ""hint_type"": ""number"", ""card_type"": ""numbers"", ""prompt_target"": ""Number"", ""actual"": ""blank"", ""expected"": ""9""}]",1,level_end,21f368e9-852a-47d9-9df1-bf1ee65d6992,stages,,1,"[{""passed"": true, ""mode"": ""stages"", ""time_spent"": 4.42, ""round_number"": 1, ""level_number"": 1}, {""passed"": false, ""mode"": ""stages"", ""time_spent"": 1.31, ""round_number"": 2, ""level_number"": 1}]",TTdL5DPITTu1JmrychOg,SjtL09d8tgp77K53KC8z
1,2026-02-23T02:58:05.139000+00:00,github-pages,dzJ97Kt558Nbg9XzkOkSnPdnBj82,4,[],True,1.9,2026.02.21,4a3401e8-e37a-425a-902e-4447e11e340c,[],5,level_end,21f368e9-852a-47d9-9df1-bf1ee65d6992,stages,Stage 5,0,"[{""passed"": true, ""mode"": ""stages"", ""time_spent"": 0.75, ""round_number"": 1, ""level_number"": 5}, {""passed"": true, ""mode"": ""stages"", ""time_spent"": 0.63, ""round_number"": 2, ""level_number"": 5}]",TXP2oP3UxCtM1bHm3M9K,SjtL09d8tgp77K53KC8z
1,2026-02-23T02:29:50.068000+00:00,github-pages,dzJ97Kt558Nbg9XzkOkSnPdnBj82,3,[],True,2.1,2026.02.21,4a3401e8-e37a-425a-902e-4447e11e340c,[],6,level_end,21f368e9-852a-47d9-9df1-bf1ee65d6992,stages,Stage 6,0,"[{""passed"": true, ""mode"": ""stages"", ""time_spent"": 0.65, ""round_number"": 1, ""level_number"": 6}, {""passed"": true, ""mode"": ""stages"", ""time_spent"": 0.79, ""round_number"": 2, ""level_number"": 6}]",TXqSNtGArDhSYyHBnCZL,SjtL09d8tgp77K53KC8z
1,2026-02-23T03:00:12.670000+00:00,github-pages,dzJ97Kt558Nbg9XzkOkSnPdnBj82,3,[],True,2.85,2026.02.21,4a3401e8-e37a-425a-902e-4447e11e340c,[],7,level_end,21f368e9-852a-47d9-9df1-bf1ee65d6992,stages,Stage 7,0,"[{""passed"": true, ""mode"": ""stages"", ""time_spent"": 0.72, ""round_number"": 1, ""level_number"": 7}, {""passed"": true, ""mode"": ""stages"", ""time_spent"": 0.53, ""round_number"": 2, ""level_number"": 7}]",TqfoKGS5JVtKbVs8VYf2,SjtL09d8tgp77K53KC8z
2,2026-02-23T02:12:22.439000+00:00,github-pages,dzJ97Kt558Nbg9XzkOkSnPdnBj82,0,[],False,2.5,2026.02.21,4a3401e8-e37a-425a-902e-4447e11e340c,"[{""position"": 1, ""hint_type"": ""number"", ""card_type"": ""numbers"", ""prompt_target"": ""Number"", ""actual"": ""blank"", ""expected"": ""3""}, {""position"": 2, ""hint_type"": ""number"", ""card_type"": ""numbers"", ""prompt_target"": ""Number"", ""actual"": "".r"", ""expected"": ""6""}]",2,level_end,21f368e9-852a-47d9-9df1-bf1ee65d6992,stages,,2,"[{""passed"": false, ""mode"": ""stages"", ""time_spent"": 2.52, ""round_number"": 1, ""level_number"": 2}]",Ts6Rx6WHlufwAqRF601Z,SjtL09d8tgp77K53KC8z
1,2026-02-23T02:26:03.159000+00:00,github-pages,dzJ97Kt558Nbg9XzkOkSnPdnBj82,3,[],True,2.55,2026.02.21,4a3401e8-e37a-425a-902e-4447e11e340c,[],7,level_end,21f368e9-852a-47d9-9df1-bf1ee65d6992,stages,Stage 7,0,"[{""passed"": true, ""mode"": ""stages"", ""time_spent"": 1.02, ""round_number"": 1, ""level_number"": 7}, {""passed"": true, ""mode"": ""stages"", ""time_spent"": 0.8, ""round_number"": 2, ""level_number"": 7}]",U2s7vPddzuCqm00vQbmB,SjtL09d8tgp77K53KC8z
2,2026-02-23T02:22:46.099000+00:00,github-pages,dzJ97Kt558Nbg9XzkOkSnPdnBj82,0,[],False,1.8,2026.02.21,4a3401e8-e37a-425a-902e-4447e11e340c,"[{""position"": 1, ""hint_type"": ""letter"", ""card_type"": ""letters"", ""prompt_target"": ""Letter"", ""actual"": ""blank"", ""expected"": ""T""}, {""position"": 2, ""hint_type"": ""letter"", ""card_type"": ""letters"", ""prompt_target"": ""Letter"", ""actual"": ""te"", ""expected"": ""E""}]",3,level_end,21f368e9-852a-47d9-9df1-bf1ee65d6992,stages,,2,"[{""passed"": false, ""mode"": ""stages"", ""time_spent"": 1.82, ""round_number"": 1, ""level_number"": 3}]",U4JjIqbgDSeAbo5lEid1,SjtL09d8tgp77K53KC8z
1,2026-02-23T03:09:35.440000+00:00,github-pages,dzJ97Kt558Nbg9XzkOkSnPdnBj82,0,[],False,0.65,2026.02.21,4a3401e8-e37a-425a-902e-4447e11e340c,"[{""position"": 1, ""hint_type"": ""text"", ""card_type"": ""colors"", ""prompt_target"": ""Text"", ""actual"": ""blank"", ""expected"": ""White""}]",22,level_end,21f368e9-852a-47d9-9df1-bf1ee65d6992,stages,,1,"[{""passed"": false, ""mode"": ""stages"", ""time_spent"": 0.7, ""round_number"": 1, ""level_number"": 22}]",UCC9N3ZN5VDKrbo0v0p1,SjtL09d8tgp77K53KC8z
2,2026-02-23T02:51:24.548000+00:00,github-pages,dzJ97Kt558Nbg9XzkOkSnPdnBj82,0,[],False,3.25,2026.02.21,4a3401e8-e37a-425a-902e-4447e11e340c,"[{""position"": 1, ""hint_type"": ""background_color"", ""card_type"": ""numbers"", ""prompt_target"": ""Background color"", ""actual"": ""blank"", ""expected"": ""Purple""}]",16,level_end,21f368e9-852a-47d9-9df1-bf1ee65d6992,stages,,1,"[{""passed"": false, ""mode"": ""stages"", ""time_spent"": 3.26, ""round_number"": 1, ""level_number"": 16}]",UVFjn05DMNrnjXswPe8Q,SjtL09d8tgp77K53KC8z
1,2026-02-23T02:32:02.407000+00:00,github-pages,dzJ97Kt558Nbg9XzkOkSnPdnBj82,4,[],True,1.65,2026.02.21,4a3401e8-e37a-425a-902e-4447e11e340c,[],6,level_end,21f368e9-852a-47d9-9df1-bf1ee65d6992,stages,Stage 6,0,"[{""passed"": true, ""mode"": ""stages"", ""time_spent"": 0.6, ""round_number"": 1, ""level_number"": 6}, {""passed"": true, ""mode"": ""stages"", ""time_spent"": 0.44, ""round_number"": 2, ""level_number"": 6}]",UcmEdAraOeiH5qPd29yK,SjtL09d8tgp77K53KC8z
2,2026-02-23T02:38:17.094000+00:00,github-pages,dzJ97Kt558Nbg9XzkOkSnPdnBj82,0,[],False,1.8,2026.02.21,4a3401e8-e37a-425a-902e-4447e11e340c,"[{""position"": 1, ""hint_type"": ""letter"", ""card_type"": ""letters"", ""prompt_target"": ""Letter"", ""actual"": ""blank"", ""expected"": ""E""}]",3,level_end,21f368e9-852a-47d9-9df1-bf1ee65d6992,stages,,1,"[{""passed"": false, ""mode"": ""stages"", ""time_spent"": 1.82, ""round_number"": 1, ""level_number"": 3}]",UhzAeZh57B3U6R2RXgec,SjtL09d8tgp77K53KC8z
1,2026-02-23T03:03:58.195000+00:00,github-pages,dzJ97Kt558Nbg9XzkOkSnPdnBj82,0,[],False,3.05,2026.02.21,4a3401e8-e37a-425a-902e-4447e11e340c,"[{""position"": 1, ""hint_type"": ""text"", ""card_type"": ""colors"", ""prompt_target"": ""Text"", ""actual"": ""blank"", ""expected"": ""White""}]",7,level_end,21f368e9-852a-47d9-9df1-bf1ee65d6992,stages,,1,"[{""passed"": true, ""mode"": ""stages"", ""time_spent"": 0.81, ""round_number"": 1, ""level_number"": 7}, {""passed"": true, ""mode"": ""stages"", ""time_spent"": 1.38, ""round_number"": 2, ""level_number"": 7}, {""passed"": false, ""mode"": ""stages"", ""time_spent"": 0.87, ""round_number"": 3, ""level_number"": 7}]",VHTf6ACxG8VsjM7lKfWu,SjtL09d8tgp77K53KC8z
1,2026-02-23T02:52:57.091000+00:00,github-pages,dzJ97Kt558Nbg9XzkOkSnPdnBj82,0,[],False,2.75,2026.02.21,4a3401e8-e37a-425a-902e-4447e11e340c,"[{""position"": 1, ""hint_type"": ""background_color"", ""card_type"": ""shapes"", ""prompt_target"": ""Background color"", ""actual"": ""t"", ""expected"": ""Brown""}]",17,level_end,21f368e9-852a-47d9-9df1-bf1ee65d6992,stages,,1,"[{""passed"": true, ""mode"": ""stages"", ""time_spent"": 1.29, ""round_number"": 1, ""level_number"": 17}, {""passed"": false, ""mode"": ""stages"", ""time_spent"": 1.48, ""round_number"": 2, ""level_number"": 17}]",VTadCSNUkczXngsrwy95,SjtL09d8tgp77K53KC8z
1,2026-02-23T03:01:23.678000+00:00,github-pages,dzJ97Kt558Nbg9XzkOkSnPdnBj82,0,[],False,1.9,2026.02.21,4a3401e8-e37a-425a-902e-4447e11e340c,"[{""position"": 1, ""hint_type"": ""text"", ""card_type"": ""colors"", ""prompt_target"": ""Text"", ""actual"": ""w"", ""expected"": ""Yellow""}]",7,level_end,21f368e9-852a-47d9-9df1-bf1ee65d6992,stages,,1,"[{""passed"": true, ""mode"": ""stages"", ""time_spent"": 0.85, ""round_number"": 1, ""level_number"": 7}, {""passed"": true, ""mode"": ""stages"", ""time_spent"": 0.53, ""round_number"": 2, ""level_number"": 7}, {""passed"": false, ""mode"": ""stages"", ""time_spent"": 0.54, ""round_number"": 3, ""level_number"": 7}]",VtQKQUHoyqW7qeff50Rv,SjtL09d8tgp77K53KC8z
1,2026-02-23T02:41:19.504000+00:00,github-pages,dzJ97Kt558Nbg9XzkOkSnPdnBj82,0,[],False,1.1,2026.02.21,4a3401e8-e37a-425a-902e-4447e11e340c,"[{""position"": 1, ""hint_type"": ""+_3"", ""card_type"": ""numbers"", ""prompt_target"": ""+ 3"", ""actual"": ""54"", ""expected"": ""5""}]",12,level_end,21f368e9-852a-47d9-9df1-bf1ee65d6992,stages,,1,"[{""passed"": false, ""mode"": ""stages"", ""time_spent"": 1.14, ""round_number"": 1, ""level_number"": 12}]",VtWKhU2ic3eCU5w7etvv,SjtL09d8tgp77K53KC8z
1,2026-02-23T03:02:56.059000+00:00,github-pages,dzJ97Kt558Nbg9XzkOkSnPdnBj82,0,[],False,2.8,2026.02.21,4a3401e8-e37a-425a-902e-4447e11e340c,"[{""position"": 1, ""hint_type"": ""text"", ""card_type"": ""colors"", ""prompt_target"": ""Text"", ""actual"": ""r"", ""expected"": ""Yellow""}]",7,level_end,21f368e9-852a-47d9-9df1-bf1ee65d6992,stages,,1,"[{""passed"": true, ""mode"": ""stages"", ""time_spent"": 0.74, ""round_number"": 1, ""level_number"": 7}, {""passed"": false, ""mode"": ""stages"", ""time_spent"": 2.09, ""round_number"": 2, ""level_number"": 7}]",W1sZ3TTaYQcdM4LTOpuA,SjtL09d8tgp77K53KC8z
1,2026-02-23T03:03:54.258000+00:00,github-pages,dzJ97Kt558Nbg9XzkOkSnPdnBj82,0,[],False,1.25,2026.02.21,4a3401e8-e37a-425a-902e-4447e11e340c,"[{""position"": 1, ""hint_type"": ""text"", ""card_type"": ""colors"", ""prompt_target"": ""Text"", ""actual"": ""blank"", ""expected"": ""Brown""}]",7,level_end,21f368e9-852a-47d9-9df1-bf1ee65d6992,stages,,1,"[{""passed"": true, ""mode"": ""stages"", ""time_spent"": 0.67, ""round_number"": 1, ""level_number"": 7}, {""passed"": false, ""mode"": ""stages"", ""time_spent"": 0.58, ""round_number"": 2, ""level_number"": 7}]",WNpcpA6qq80G3pDgj8qY,SjtL09d8tgp77K53KC8z
2,2026-02-23T02:58:38.782000+00:00,github-pages,dzJ97Kt558Nbg9XzkOkSnPdnBj82,2,[],True,6.25,2026.02.21,4a3401e8-e37a-425a-902e-4447e11e340c,[],4,level_end,21f368e9-852a-47d9-9df1-bf1ee65d6992,stages,Stage 4,0,"[{""passed"": true, ""mode"": ""stages"", ""time_spent"": 1.58, ""round_number"": 1, ""level_number"": 4}, {""passed"": true, ""mode"": ""stages"", ""time_spent"": 1.57, ""round_number"": 2, ""level_number"": 4}]",WR7jJn7BhqCO7NJo07TF,SjtL09d8tgp77K53KC8z
1,2026-02-23T03:00:14.188000+00:00,github-pages,dzJ97Kt558Nbg9XzkOkSnPdnBj82,0,[],False,0.65,2026.02.21,4a3401e8-e37a-425a-902e-4447e11e340c,"[{""position"": 1, ""hint_type"": ""text"", ""card_type"": ""colors"", ""prompt_target"": ""Text"", ""actual"": ""blank"", ""expected"": ""Yellow""}]",7,level_end,21f368e9-852a-47d9-9df1-bf1ee65d6992,stages,,1,"[{""passed"": false, ""mode"": ""stages"", ""time_spent"": 0.69, ""round_number"": 1, ""level_number"": 7}]",WTQBoJF7fWxFyDcWk5nq,SjtL09d8tgp77K53KC8z
2,2026-02-23T01:59:12.304000+00:00,github-pages,dzJ97Kt558Nbg9XzkOkSnPdnBj82,0,[],False,12.46,2026.02.21,4a3401e8-e37a-425a-902e-4447e11e340c,"[{""position"": 1, ""hint_type"": ""number"", ""card_type"": ""numbers"", ""prompt_target"": ""Number"", ""actual"": ""blank"", ""expected"": ""4""}, {""position"": 2, ""hint_type"": ""number"", ""card_type"": ""numbers"", ""prompt_target"": ""Number"", ""actual"": ""4"", ""expected"": ""8""}]",2,level_end,21f368e9-852a-47d9-9df1-bf1ee65d6992,stages,,2,"[{""passed"": true, ""mode"": ""stages"", ""time_spent"": 3.31, ""round_number"": 1, ""level_number"": 2}, {""passed"": true, ""mode"": ""stages"", ""time_spent"": 2.9, ""round_number"": 2, ""level_number"": 2}, {""passed"": false, ""mode"": ""stages"", ""time_spent"": 8.1, ""round_number"": 3, ""level_number"": 2}]",WTaz5akRX6uz6w9qxMxc,SjtL09d8tgp77K53KC8z
1,2026-02-23T03:01:32.950000+00:00,github-pages,dzJ97Kt558Nbg9XzkOkSnPdnBj82,3,[],True,2.0,2026.02.21,4a3401e8-e37a-425a-902e-4447e11e340c,[],7,level_end,21f368e9-852a-47d9-9df1-bf1ee65d6992,stages,Stage 7,0,"[{""passed"": true, ""mode"": ""stages"", ""time_spent"": 0.78, ""round_number"": 1, ""level_number"": 7}, {""passed"": true, ""mode"": ""stages"", ""time_spent"": 0.66, ""round_number"": 2, ""level_number"": 7}]",WTvLSjuiH2xcaFiPSdBw,SjtL09d8tgp77K53KC8z
1,2026-02-23T02:30:00.051000+00:00,github-pages,dzJ97Kt558Nbg9XzkOkSnPdnBj82,4,[],True,1.86,2026.02.21,4a3401e8-e37a-425a-902e-4447e11e340c,[],6,level_end,21f368e9-852a-47d9-9df1-bf1ee65d6992,stages,Stage 6,0,"[{""passed"": true, ""mode"": ""stages"", ""time_spent"": 0.71, ""round_number"": 1, ""level_number"": 6}, {""passed"": true, ""mode"": ""stages"", ""time_spent"": 0.57, ""round_number"": 2, ""level_number"": 6}]",WafNXoqjI9nY0uHkT3uw,SjtL09d8tgp77K53KC8z
1,2026-02-23T02:47:27.814000+00:00,github-pages,dzJ97Kt558Nbg9XzkOkSnPdnBj82,0,[],False,2.85,2026.02.21,4a3401e8-e37a-425a-902e-4447e11e340c,"[{""position"": 1, ""hint_type"": ""shape"", ""card_type"": ""shapes"", ""prompt_target"": ""Shape"", ""actual"": ""s"", ""expected"": ""Circle""}]",15,level_end,21f368e9-852a-47d9-9df1-bf1ee65d6992,stages,,1,"[{""passed"": true, ""mode"": ""stages"", ""time_spent"": 0.82, ""round_number"": 1, ""level_number"": 15}, {""passed"": true, ""mode"": ""stages"", ""time_spent"": 0.78, ""round_number"": 2, ""level_number"": 15}, {""passed"": false, ""mode"": ""stages"", ""time_spent"": 1.25, ""round_number"": 3, ""level_number"": 15}]",WcelBmfwygLG0nEJv0Gx,SjtL09d8tgp77K53KC8z
2,2026-02-23T02:23:27.770000+00:00,github-pages,dzJ97Kt558Nbg9XzkOkSnPdnBj82,0,[],False,3.06,2026.02.21,4a3401e8-e37a-425a-902e-4447e11e340c,"[{""position"": 1, ""hint_type"": ""letter"", ""card_type"": ""letters"", ""prompt_target"": ""Letter"", ""actual"": ""blank"", ""expected"": ""M""}, {""position"": 2, ""hint_type"": ""letter"", ""card_type"": ""letters"", ""prompt_target"": ""Letter"", ""actual"": ""m"", ""expected"": ""D""}]",3,level_end,21f368e9-852a-47d9-9df1-bf1ee65d6992,stages,,2,"[{""passed"": true, ""mode"": ""stages"", ""time_spent"": 1.53, ""round_number"": 1, ""level_number"": 3}, {""passed"": false, ""mode"": ""stages"", ""time_spent"": 1.52, ""round_number"": 2, ""level_number"": 3}]",WrbTbc5jAR1e2BtdXyfn,SjtL09d8tgp77K53KC8z
1,2026-02-23T02:25:29.734000+00:00,github-pages,dzJ97Kt558Nbg9XzkOkSnPdnBj82,3,[],True,2.8,2026.02.21,4a3401e8-e37a-425a-902e-4447e11e340c,[],6,level_end,21f368e9-852a-47d9-9df1-bf1ee65d6992,stages,Stage 6,0,"[{""passed"": true, ""mode"": ""stages"", ""time_spent"": 1.11, ""round_number"": 1, ""level_number"": 6}, {""passed"": true, ""mode"": ""stages"", ""time_spent"": 1.02, ""round_number"": 2, ""level_number"": 6}]",X1C4iBCKYPn6VlcSLKqe,SjtL09d8tgp77K53KC8z
1,2026-02-23T03:08:04.729000+00:00,github-pages,dzJ97Kt558Nbg9XzkOkSnPdnBj82,0,[],False,1.15,2026.02.21,4a3401e8-e37a-425a-902e-4447e11e340c,"[{""position"": 1, ""hint_type"": ""text"", ""card_type"": ""colors"", ""prompt_target"": ""Text"", ""actual"": ""i"", ""expected"": ""Orange""}]",22,level_end,21f368e9-852a-47d9-9df1-bf1ee65d6992,stages,,1,"[{""passed"": false, ""mode"": ""stages"", ""time_spent"": 1.19, ""round_number"": 1, ""level_number"": 22}]",X6jdyW0NACiqOCtXhOlW,SjtL09d8tgp77K53KC8z
2,2026-02-23T02:33:51.511000+00:00,github-pages,dzJ97Kt558Nbg9XzkOkSnPdnBj82,0,[],False,1.2,2026.02.21,4a3401e8-e37a-425a-902e-4447e11e340c,"[{""position"": 2, ""hint_type"": ""number"", ""card_type"": ""numbers"", ""prompt_target"": ""Number"", ""actual"": ""blank"", ""expected"": ""1""}]",8,level_end,21f368e9-852a-47d9-9df1-bf1ee65d6992,stages,,1,"[{""passed"": false, ""mode"": ""stages"", ""time_spent"": 1.22, ""round_number"": 1, ""level_number"": 8}]",XQxQ7yDXhgIAQDTIWyoI,SjtL09d8tgp77K53KC8z
2,2026-02-23T02:13:49.594000+00:00,github-pages,dzJ97Kt558Nbg9XzkOkSnPdnBj82,0,[],False,3.55,2026.02.21,4a3401e8-e37a-425a-902e-4447e11e340c,"[{""position"": 1, ""hint_type"": ""number"", ""card_type"": ""numbers"", ""prompt_target"": ""Number"", ""actual"": ""blank"", ""expected"": ""7""}, {""position"": 2, ""hint_type"": ""number"", ""card_type"": ""numbers"", ""prompt_target"": ""Number"", ""actual"": ""7"", ""expected"": ""4""}]",2,level_end,21f368e9-852a-47d9-9df1-bf1ee65d6992,stages,,2,"[{""passed"": true, ""mode"": ""stages"", ""time_spent"": 1.76, ""round_number"": 1, ""level_number"": 2}, {""passed"": false, ""mode"": ""stages"", ""time_spent"": 1.84, ""round_number"": 2, ""level_number"": 2}]",Xf7UhKBWa8I4mxOPgejp,SjtL09d8tgp77K53KC8z
1,2026-02-23T03:13:04.054000+00:00,github-pages,dzJ97Kt558Nbg9XzkOkSnPdnBj82,0,[],False,7.86,2026.02.21,4a3401e8-e37a-425a-902e-4447e11e340c,"[{""position"": 1, ""hint_type"": ""diagonal"", ""card_type"": ""diagonal"", ""prompt_target"": ""Diagonal"", ""actual"": ""."", ""expected"": ""SW""}]",27,level_end,21f368e9-852a-47d9-9df1-bf1ee65d6992,stages,,1,"[{""passed"": false, ""mode"": ""stages"", ""time_spent"": 7.87, ""round_number"": 1, ""level_number"": 27}]",XmISAnNY1QtditiZTgjw,SjtL09d8tgp77K53KC8z
1,2026-02-23T02:09:17.134000+00:00,github-pages,dzJ97Kt558Nbg9XzkOkSnPdnBj82,0,[],False,0.7,2026.02.21,4a3401e8-e37a-425a-902e-4447e11e340c,"[{""position"": 1, ""hint_type"": ""number"", ""card_type"": ""numbers"", ""prompt_target"": ""Number"", ""actual"": ""2"", ""expected"": ""1""}]",1,level_end,21f368e9-852a-47d9-9df1-bf1ee65d6992,stages,,1,"[{""passed"": false, ""mode"": ""stages"", ""time_spent"": 0.73, ""round_number"": 1, ""level_number"": 1}]",XzIej0oAut2lRVkLjkp4,SjtL09d8tgp77K53KC8z
2,2026-02-23T02:16:36.439000+00:00,github-pages,dzJ97Kt558Nbg9XzkOkSnPdnBj82,0,[],False,2.85,2026.02.21,4a3401e8-e37a-425a-902e-4447e11e340c,"[{""position"": 1, ""hint_type"": ""number"", ""card_type"": ""numbers"", ""prompt_target"": ""Number"", ""actual"": ""65"", ""expected"": ""6""}, {""position"": 2, ""hint_type"": ""number"", ""card_type"": ""numbers"", ""prompt_target"": ""Number"", ""actual"": ""blank"", ""expected"": ""5""}]",2,level_end,21f368e9-852a-47d9-9df1-bf1ee65d6992,stages,,2,"[{""passed"": true, ""mode"": ""stages"", ""time_spent"": 1.58, ""round_number"": 1, ""level_number"": 2}, {""passed"": false, ""mode"": ""stages"", ""time_spent"": 1.31, ""round_number"": 2, ""level_number"": 2}]",Y131XnXWhxN2HHdW9vif,SjtL09d8tgp77K53KC8z
